Time, Value
203,3651,-17,87235
203,379,-17,87235
203,3929,-17,87235
203,4069,-17,87235
203,4208,-17,87235
203,4348,-17,87235
203,4485,-17,87235
203,4625,-17,87235
203,4765,-17,87235
203,4904,-17,87235
203,5044,-17,87235
203,5183,-17,87235
203,532,-17,87235
203,5461,-17,87235
203,5601,-17,87235
203,5739,-17,87235
203,5878,-17,87235
203,6016,-17,87235
203,6157,-17,87235
203,6294,-17,87235
203,6435,-17,87235
203,6575,-17,87235
203,6713,-17,87235
203,6853,-17,87235
203,6992,-17,87235
203,713,-17,87235
203,727,-17,87235
203,741,-17,87235
203,755,-17,87235
203,7687,-17,87235
203,7828,-17,87235
203,7967,-17,87235
203,8105,-17,87235
203,8245,-17,87235
203,8389,-17,87235
203,8524,-17,87235
203,8662,-17,87235
203,8801,-17,87235
203,8979,-17,87235
203,9081,-17,87235
203,9221,-17,87235
203,9359,-17,87235
203,9497,-17,87235
203,9638,-17,87235
203,9776,-17,87235
203,9914,-17,87235
204,0057,-17,87235
204,0196,-17,87235
204,0334,-17,87235
204,0473,-17,87235
204,0614,-17,87235
204,0751,-17,87235
204,089,-17,87235
204,103,-17,87235
204,1169,-17,87235
204,1307,-17,87235
204,1447,-17,87235
204,1588,-17,87235
204,1725,-17,87235
204,1865,-17,87235
204,2004,-17,87235
204,2144,-17,87235
204,2282,-17,87235
204,2422,-17,87235
204,2561,-17,87235
204,2699,-17,87235
204,284,-17,87235
204,2979,-17,87235
204,3118,-17,87235
204,3258,-17,87235
204,3397,-17,87235
204,3537,-17,87235
204,3674,-17,87235
204,3814,-17,87235
204,3954,-17,87235
204,4093,-17,87235
204,4234,-17,87235
204,4373,-17,87235
204,4511,-17,87235
204,4651,-17,87235
204,479,-17,87235
204,4929,-17,87235
204,5068,-17,87235
204,5208,-17,87235
204,5347,-17,87235
204,5485,-17,87235
204,5626,-17,87235
204,5765,-17,87235
204,5904,-17,87235
204,6044,-17,87235
204,6184,-17,87235
204,632,-17,87235
204,6462,-17,87235
204,66,-17,87235
204,6741,-17,87235
204,6879,-17,87235
204,702,-17,87235
204,7159,-17,87235
204,7298,-17,87235
204,7439,-17,87235
204,7578,-17,87235
204,7717,-17,87235
204,7857,-17,87235
204,7996,-17,87235
204,8137,-17,87235
204,8275,-17,87235
204,8415,-17,87235
204,8557,-17,87235
204,8693,-17,87235
204,8833,-17,87235
204,8973,-17,87235
204,9111,-17,87235
204,9251,-17,87235
204,9391,-17,87235
204,953,-17,87235
204,967,-17,87235
204,9809,-17,87235
204,9948,-17,87235
205,0086,-17,87235
205,0226,-17,87235
205,0365,-17,87235
205,0504,-17,87235
205,0645,-17,87235
205,0784,-17,87235
205,0922,-17,87235
205,1062,-17,87235
205,1201,-17,87235
205,1341,-17,87235
205,1479,-17,87235
205,162,-17,87235
205,176,-17,87235
205,1897,-17,87235
205,2037,-17,87235
205,2176,-17,87235
205,2315,-17,87235
205,2455,-17,87235
205,2595,-17,87235
205,2733,-17,87235
205,2872,-17,87235
205,3013,-17,87235
205,3152,-17,87235
205,3289,-17,87235
205,3431,-17,87235
205,3569,-17,87235
205,3705,-17,87235
205,385,-17,87235
205,3988,-17,87235
205,4125,-17,87235
205,4265,-17,87235
205,4405,-17,87235
205,4543,-17,87235
205,4682,-17,87235
205,4823,-17,87235
205,4962,-17,87235
205,51,-17,87235
205,5241,-17,87235
205,538,-17,87235
205,5518,-17,87235
205,5659,-17,87235
205,5798,-17,87235
205,5938,-17,87235
205,6076,-17,87235
205,6216,-17,87235
205,6356,-17,87235
205,6495,-17,87235
205,6635,-17,87235
205,6775,-17,87235
205,6912,-17,87235
205,7052,-17,87235
205,7193,-17,87235
205,733,-17,87235
205,747,-17,87235
205,7609,-17,87235
205,7749,-17,87235
205,7886,-17,87235
205,8027,-17,87235
205,8164,-17,87235
205,8303,-17,87235
205,8443,-17,87235
205,8583,-17,87235
205,8723,-17,87235
205,886,-17,87235
205,8999,-17,87235
205,9138,-17,87235
205,9276,-17,87235
205,9416,-17,87235
205,9556,-17,87235
205,9694,-17,87235
205,9834,-17,87235
205,9974,-17,87235
206,011,-17,87235
206,0252,-17,87235
206,039,-17,87235
206,0527,-17,87235
206,0668,-17,87235
206,0807,-17,87235
206,0947,-17,87235
206,1085,-17,87235
206,1225,-17,87235
206,1364,-17,87235
206,1503,-17,87235
206,1642,-17,87235
206,1782,-17,87235
206,192,-17,87235
206,2062,-17,87235
206,2201,-17,87235
206,2339,-17,87235
206,2477,-17,87235
206,2617,-17,87235
206,2757,-17,87235
206,2896,-17,87235
206,3037,-17,87235
206,3175,-17,87235
206,3313,-17,87235
206,3453,-17,87235
206,3594,-17,87235
206,3731,-17,87235
206,387,-17,87235
206,401,-17,87235
206,415,-17,87235
206,4287,-17,87235
206,4428,-17,87235
206,4567,-17,87235
206,4705,-17,87235
206,4845,-17,87235
206,4984,-17,87235
206,5123,-17,87235
206,5264,-17,87235
206,5402,-17,87235
206,5541,-17,87235
206,5679,-17,87235
206,582,-17,87235
206,5961,-17,87235
206,6097,-17,87235
206,6238,-17,87235
206,6376,-17,87235
206,6514,-17,87235
206,6655,-17,87235
206,6795,-17,87235
206,6933,-17,87235
206,7073,-17,87235
206,7212,-17,87235
206,7352,-17,87235
206,7489,-17,87235
206,7631,-17,87235
206,7769,-17,87235
206,7907,-17,87235
206,8048,-17,87235
206,8187,-17,87235
206,8325,-17,87235
206,8466,-17,87235
206,8606,-17,87235
206,8744,-17,87235
206,8883,-17,87235
206,9024,-17,87235
206,9164,-17,87235
206,9299,-17,87235
206,9441,-17,87235
206,9581,-17,87235
206,9717,-17,87235
206,9857,-17,87235
206,9997,-17,87235
207,0137,-17,87235
207,0275,-17,87235
207,0416,-17,87235
207,0555,-17,87235
207,0694,-17,87235
207,0834,-17,87235
207,0973,-17,87235
207,1111,-17,87235
207,1252,-17,87235
207,1392,-17,87235
207,1529,-17,87235
207,167,-17,87235
207,1809,-17,87235
207,1949,-17,87235
207,2088,-17,87235
207,2228,-17,87235
207,2368,-17,87235
207,2505,-17,87235
207,2646,-17,87235
207,2786,-17,87235
207,2924,-17,87235
207,3065,-17,87235
207,3204,-17,87235
207,3343,-17,87235
207,3481,-17,87235
207,3622,-17,87235
207,3762,-17,87235
207,3899,-17,87235
207,4039,-17,87235
207,4181,-17,87235
207,432,-17,87235
207,4458,-17,87235
207,4597,-17,87235
207,4736,-17,87235
207,4874,-17,87235
207,5015,-17,87235
207,5155,-17,87235
207,5293,-17,87235
207,5435,-17,87235
207,5573,-17,87235
207,571,-17,87235
207,5853,-17,87235
207,599,-17,87235
207,6127,-17,87235
207,6273,-17,87235
207,6411,-17,87235
207,6547,-17,87235
207,6685,-17,87235
207,6826,-17,87235
207,6965,-17,87235
207,7104,-17,87235
207,7245,-17,87235
207,7383,-17,87235
207,7521,-17,87235
207,7661,-17,87235
207,78,-17,87235
207,794,-17,87235
207,8078,-17,87235
207,8219,-17,87235
207,8359,-17,87235
207,8497,-17,87235
207,8638,-17,87235
207,8777,-17,87235
207,8916,-17,87235
207,9059,-17,87235
207,9195,-17,87235
207,9332,-17,87235
207,9472,-17,87235
207,9612,-17,87235
207,9751,-17,87235
207,9888,-17,87235
208,0029,-17,87235
208,0169,-17,87235
208,0307,-17,87235
208,0447,-17,87235
208,0586,-17,87235
208,0724,-17,87235
208,0864,-17,87235
208,1003,-17,87235
208,1144,-17,87235
208,1281,-17,87235
208,1423,-17,87235
208,1561,-17,87235
208,1698,-17,87235
208,1841,-17,87235
208,198,-17,87235
208,2117,-17,87235
208,2258,-17,87235
208,2398,-17,87235
208,2537,-17,87235
208,2674,-17,87235
208,2815,-17,87235
208,2956,-17,87235
208,3093,-17,87235
208,3234,-17,87235
208,3373,-17,87235
208,351,-17,87235
208,3651,-17,87235
208,3791,-17,87235
208,3928,-17,87235
208,4069,-17,87235
208,4207,-17,87235
208,4346,-17,87235
208,4484,-17,87235
208,4623,-17,87235
208,4763,-17,87235
208,49,-17,87235
208,504,-17,87235
208,5179,-17,87235
208,5316,-17,87235
208,5458,-17,87235
208,5598,-17,87235
208,5738,-17,87235
208,5874,-17,87235
208,6015,-17,87235
208,6154,-17,87235
208,6293,-17,87235
208,6432,-17,87235
208,6572,-17,87235
208,671,-17,87235
208,685,-17,87235
208,6989,-17,87235
208,7128,-17,87235
208,7268,-17,87235
208,7407,-17,87235
208,7546,-17,87235
208,7684,-17,87235
208,7825,-17,87235
208,7964,-17,87235
208,8102,-17,87235
208,8243,-17,87235
208,8382,-17,87235
208,852,-17,87235
208,8661,-17,87235
208,88,-17,87235
208,894,-17,87235
208,9079,-17,87235
208,922,-17,87235
208,9358,-17,87235
208,9496,-17,87235
208,9637,-17,87235
208,9776,-17,87235
208,9913,-17,87235
209,0054,-17,87235
209,0194,-17,87235
209,0332,-17,87235
209,0471,-17,87235
209,0611,-17,87235
209,0751,-17,87235
209,0888,-17,87235
209,1029,-17,87235
209,117,-17,87235
209,1309,-17,87235
209,1449,-17,87235
209,1591,-17,87235
209,1731,-17,87235
209,1872,-17,87235
209,2011,-17,87235
209,2151,-17,87235
209,2287,-17,87235
209,2428,-17,87235
209,2567,-17,87235
209,2705,-17,87235
209,2848,-17,87235
209,2986,-17,87235
209,3123,-17,87235
209,3264,-17,87235
209,3402,-17,87235
209,3541,-17,87235
209,3679,-17,87235
209,382,-17,87235
209,3959,-17,87235
209,4096,-17,87235
209,4238,-17,87235
209,4377,-17,87235
209,4515,-17,87235
209,4656,-17,87235
209,4795,-17,87235
209,4933,-17,87235
209,5073,-17,87235
209,5216,-17,87235
209,5352,-17,87235
209,5489,-17,87235
209,5631,-17,87235
209,577,-17,87235
209,5908,-17,87235
209,6048,-17,87235
209,6188,-17,87235
209,6326,-17,87235
209,6466,-17,87235
209,6605,-17,87235
209,6746,-17,87235
209,6883,-17,87235
209,7023,-17,87235
209,7161,-17,87235
209,7301,-17,87235
209,744,-17,87235
209,7579,-17,87235
209,7716,-17,87235
209,7858,-17,87235
209,7998,-17,87235
209,8137,-17,87235
209,8275,-17,87235
209,8415,-17,87235
209,8554,-17,87235
209,8691,-17,87235
209,8833,-17,87235
209,8972,-17,87235
209,911,-17,87235
209,925,-17,87235
209,9393,-17,87235
209,9528,-17,87235
209,9668,-17,87235
209,9808,-17,87235
209,9947,-17,87235
210,0084,-17,87235
210,0225,-17,87235
210,0363,-17,87235
210,0501,-17,87235
210,0642,-17,87235
210,0782,-17,87235
210,0921,-17,87235
210,106,-17,87235
210,1199,-17,87235
210,134,-17,87235
210,1476,-17,87235
210,1617,-17,87235
210,1756,-17,87235
210,1897,-17,87235
210,2038,-17,87235
210,2177,-17,87235
210,2313,-17,87235
210,2452,-17,87235
210,2591,-17,87235
210,2726,-17,87235
210,2866,-17,87235
210,3006,-17,87235
210,3145,-17,87235
210,328,-17,87235
210,342,-17,87235
210,3559,-17,87235
210,3696,-17,87235
210,3837,-17,87235
210,3975,-17,87235
210,4113,-17,87235
210,4253,-17,87235
210,4391,-17,87235
210,4528,-17,87235
210,4669,-17,87235
210,4808,-17,87235
210,4946,-17,87235
210,5084,-17,87235
210,5223,-17,87235
210,5362,-17,87235
210,5501,-17,87235
210,564,-17,87235
210,5779,-17,87235
210,5918,-17,87235
210,6057,-17,87235
210,6196,-17,87235
210,6335,-17,87235
210,6476,-17,87235
210,6614,-17,87235
210,6753,-17,87235
210,6891,-17,87235
210,7032,-17,87235
210,7171,-17,87235
210,7309,-17,87235
210,7451,-17,87235
210,7589,-17,87235
210,7726,-17,87235
210,7866,-17,87235
210,8006,-17,87235
210,8145,-17,87235
210,8282,-17,87235
210,8424,-17,87235
210,8563,-17,87235
210,8701,-17,87235
210,8842,-17,87235
210,8982,-17,87235
210,9119,-17,87235
210,9259,-17,87235
210,94,-17,87235
210,9539,-17,87235
210,9675,-17,87235
210,9816,-17,87235
210,9954,-17,87235
211,0092,-17,87235
211,0234,-17,87235
211,0372,-17,87235
211,0511,-17,87235
211,0651,-17,87235
211,079,-17,87235
211,0928,-17,87235
211,1068,-17,87235
211,1207,-17,87235
211,1347,-17,87235
211,1484,-17,87235
211,1626,-17,87235
211,1767,-17,87235
211,1904,-17,87235
211,2045,-17,87235
211,2184,-17,87235
211,2323,-17,87235
211,2464,-17,87235
211,2605,-17,87235
211,2744,-17,87235
211,288,-17,87235
211,3022,-17,87235
211,3162,-17,87235
211,33,-17,87235
211,3439,-17,87235
211,358,-17,87235
211,3717,-17,87235
211,3858,-17,87235
211,3997,-17,87235
211,4137,-17,87235
211,4274,-17,87235
211,4417,-17,87235
211,4612,-17,87235
211,4696,-17,87235
211,4848,-17,87235
211,4988,-17,87235
211,5123,-17,87235
211,5262,-17,87235
211,5399,-17,87235
211,5535,-17,87235
211,5671,-17,87235
211,5811,-17,87235
211,5949,-17,87235
211,6086,-17,87235
211,6226,-17,87235
211,6365,-17,87235
211,6501,-17,87235
211,6643,-17,87235
211,678,-17,87235
211,6919,-17,87235
211,7058,-17,87235
211,7197,-17,87235
211,7336,-17,87235
211,7475,-17,87235
211,7616,-17,87235
211,7755,-17,87235
211,7892,-17,87235
211,8033,-17,87235
211,8172,-17,87235
211,8309,-17,87235
211,8451,-17,87235
211,859,-17,87235
211,8727,-17,87235
211,8867,-17,87235
211,9007,-17,87235
211,9147,-17,87235
211,9285,-17,87235
211,9426,-17,87235
211,9565,-17,87235
211,9704,-17,87235
211,9843,-17,87235
211,9982,-17,87235
212,0119,-17,87235
212,026,-17,87235
212,04,-17,87235
212,0539,-17,87235
212,0675,-17,87235
212,0816,-17,87235
212,0954,-17,87235
212,1092,-17,87235
212,1234,-17,87235
212,1371,-17,87235
212,1509,-17,87235
212,165,-17,87235
212,1789,-17,87235
212,1929,-17,87235
212,2067,-17,87235
212,2207,-17,87235
212,2346,-17,87235
212,2484,-17,87235
212,2624,-17,87235
212,2764,-17,87235
212,2902,-17,87235
212,3043,-17,87235
212,3182,-17,87235
212,3319,-17,87235
212,3461,-17,87235
212,3599,-17,87235
212,3739,-17,87235
212,3875,-17,87235
212,4017,-17,87235
212,4156,-17,87235
212,4294,-17,87235
212,4435,-17,87235
212,4574,-17,87235
212,4712,-17,87235
212,4852,-17,87235
212,4992,-17,87235
212,513,-17,87235
212,5271,-17,87235
212,541,-17,87235
212,5549,-17,87235
212,5688,-17,87235
212,5829,-17,87235
212,5967,-17,87235
212,6106,-17,87235
212,6246,-17,87235
212,6385,-17,87235
212,6524,-17,87235
212,6668,-17,87235
212,6805,-17,87235
212,6943,-17,87235
212,708,-17,87235
212,7221,-17,87235
212,7361,-17,87235
212,7498,-17,87235
212,7639,-17,87235
212,778,-17,87235
212,792,-17,87235
212,8061,-17,87235
212,8202,-17,87235
212,8344,-17,87235
212,848,-17,87235
212,8621,-17,87235
212,8762,-17,87235
212,8899,-17,87235
212,9038,-17,87235
212,9177,-17,87235
212,9315,-17,87235
212,9457,-17,87235
212,9596,-17,87235
212,9739,-17,87235
212,9874,-17,87235
213,0015,-17,87235
213,0153,-17,87235
213,029,-17,87235
213,0431,-17,87235
213,057,-17,87235
213,0707,-17,87235
213,085,-17,87235
213,0988,-17,87235
213,1126,-17,87235
213,1267,-17,87235
213,1406,-17,87235
213,1545,-17,87235
213,1683,-17,87235
213,1825,-17,87235
213,1964,-17,87235
213,21,-17,87235
213,2242,-17,87235
213,2381,-17,87235
213,2518,-17,87235
213,266,-17,87235
213,2799,-17,87235
213,2937,-17,87235
213,3075,-17,87235
213,3217,-17,87235
213,3355,-17,87235
213,3494,-17,87235
213,3633,-17,87235
213,3774,-17,87235
213,3912,-17,87235
213,4051,-17,87235
213,4191,-17,87235
213,433,-17,87235
213,447,-17,87235
213,461,-17,87235
213,4749,-17,87235
213,4886,-17,87235
213,5027,-17,87235
213,5166,-17,87235
213,5305,-17,87235
213,5445,-17,87235
213,5584,-17,87235
213,5722,-17,87235
213,5864,-17,87235
213,6003,-17,87235
213,6141,-17,87235
213,6279,-17,87235
213,642,-17,87235
213,6561,-17,87235
213,6697,-17,87235
213,6838,-17,87235
213,6977,-17,87235
213,7115,-17,87235
213,7256,-17,87235
213,7395,-17,87235
213,7533,-17,87235
213,7675,-17,87235
213,7816,-17,87235
213,7956,-17,87235
213,8094,-17,87235
213,8231,-17,87235
213,8368,-17,87235
213,8503,-17,87235
213,8642,-17,87235
213,8778,-17,87235
213,8914,-17,87235
213,9053,-17,87235
213,919,-17,87235
213,9326,-17,87235
213,9465,-17,87235
213,9604,-17,87235
213,9741,-17,87235
213,9877,-17,87235
214,0019,-17,87235
214,0157,-17,87235
214,0294,-17,87235
214,0433,-17,87235
214,057,-17,87235
214,0707,-17,87235
214,0847,-17,87235
214,0985,-17,87235
214,1123,-17,87235
214,1262,-17,87235
214,14,-17,87235
214,1537,-17,87235
214,1675,-17,87235
214,1815,-17,87235
214,1952,-17,87235
214,209,-17,87235
214,2231,-17,87235
214,2369,-17,87235
214,2508,-17,87235
214,2649,-17,87235
214,2787,-17,87235
214,2924,-17,87235
214,3063,-17,87235
214,3202,-17,87235
214,334,-17,87235
214,3478,-17,87235
214,3619,-17,87235
214,3759,-17,87235
214,3896,-17,87235
214,4035,-17,87235
214,4176,-17,87235
214,4314,-17,87235
214,4454,-17,87235
214,4592,-17,87235
214,4729,-17,87235
214,4868,-17,87235
214,5006,-17,87235
214,5145,-17,87235
214,5282,-17,87235
214,5421,-17,87235
214,556,-17,87235
214,5696,-17,87235
214,5837,-17,87235
214,5975,-17,87235
214,6112,-17,87235
214,6252,-17,87235
214,639,-17,87235
214,6526,-17,87235
214,6667,-17,87235
214,6805,-17,87235
214,6944,-17,87235
214,708,-17,87235
214,7221,-17,87235
214,736,-17,87235
214,7497,-17,87235
214,7635,-17,87235
214,7775,-17,87235
214,7912,-17,87235
214,8051,-17,87235
214,8191,-17,87235
214,8328,-17,87235
214,8467,-17,87235
214,8607,-17,87235
214,8745,-17,87235
214,8881,-17,87235
214,9022,-17,87235
214,9161,-17,87235
214,9299,-17,87235
214,944,-17,87235
214,9578,-17,87235
214,9717,-17,87235
214,9858,-17,87235
214,9996,-17,87235
215,0136,-17,87235
215,0276,-17,87235
215,0414,-17,87235
215,0553,-17,87235
215,0692,-17,87235
215,0833,-17,87235
215,0972,-17,87235
215,111,-17,87235
215,125,-17,87235
215,139,-17,87235
215,1528,-17,87235
215,1668,-17,87235
215,1809,-17,87235
215,1948,-17,87235
215,2086,-17,87235
215,2226,-17,87235
215,2365,-17,87235
215,2502,-17,87235
215,2644,-17,87235
215,2783,-17,87235
215,292,-17,87235
215,3063,-17,87235
215,3201,-17,87235
215,3341,-17,87235
215,3478,-17,87235
215,3619,-17,87235
215,3757,-17,87235
215,3896,-17,87235
215,4036,-17,87235
215,4175,-17,87235
215,4314,-17,87235
215,4454,-17,87235
215,4594,-17,87235
215,4732,-17,87235
215,4872,-17,87235
215,501,-17,87235
215,515,-17,87235
215,5288,-17,87235
215,5431,-17,87235
215,5568,-17,87235
215,5705,-17,87235
215,5849,-17,87235
215,5986,-17,87235
215,6124,-17,87235
215,6264,-17,87235
215,6405,-17,87235
215,6542,-17,87235
215,6682,-17,87235
215,6821,-17,87235
215,6962,-17,87235
215,7098,-17,87235
215,7238,-17,87235
215,7378,-17,87235
215,7519,-17,87235
215,766,-17,87235
215,7799,-17,87235
215,7939,-17,87235
215,8075,-17,87235
215,8214,-17,87235
215,8353,-17,87235
215,8491,-17,87235
215,8631,-17,87235
215,877,-17,87235
215,8907,-17,87235
215,9048,-17,87235
215,9186,-17,87235
215,9325,-17,87235
215,9466,-17,87235
215,9604,-17,87235
215,9744,-17,87235
215,9882,-17,87235
216,0022,-17,87235
216,0161,-17,87235
216,0301,-17,87235
216,044,-17,87235
216,0579,-17,87235
216,0717,-17,87235
216,0857,-17,87235
216,0996,-17,87235
216,1134,-17,87235
216,1275,-17,87235
216,1414,-17,87235
216,1556,-17,87235
216,1692,-17,87235
216,1832,-17,87235
216,1971,-17,87235
216,2108,-17,87235
216,2248,-17,87235
216,2389,-17,87235
216,2526,-17,87235
216,2666,-17,87235
216,2806,-17,87235
216,2945,-17,87235
216,3082,-17,87235
216,3223,-17,87235
216,3362,-17,87235
216,35,-17,87235
216,3642,-17,87235
216,378,-17,87235
216,3917,-17,87235
216,4058,-17,87235
216,4195,-17,87235
216,4334,-17,87235
216,4474,-17,87235
216,4614,-17,87235
216,4754,-17,87235
216,4893,-17,87235
216,5033,-17,87235
216,5174,-17,87235
216,531,-17,87235
216,5451,-17,87235
216,5591,-17,87235
216,5728,-17,87235
216,587,-17,87235
216,6008,-17,87235
216,6148,-17,87235
216,6285,-17,87235
216,6428,-17,87235
216,6568,-17,87235
216,6705,-17,87235
216,6845,-17,87235
216,6985,-17,87235
216,7123,-17,87235
216,7263,-17,87235
216,7403,-17,87235
216,7542,-17,87235
216,768,-17,87235
216,7821,-17,87235
216,796,-17,87235
216,8098,-17,87235
216,8239,-17,87235
216,8378,-17,87235
216,8516,-17,87235
216,8658,-17,87235
216,8796,-17,87235
216,8934,-17,87235
216,9075,-17,87235
216,9214,-17,87235
216,9353,-17,87235
216,9491,-17,87235
216,9631,-17,87235
216,977,-17,87235
216,9907,-17,87235
217,0047,-17,87235
217,0186,-17,87235
217,0325,-17,87235
217,0466,-17,87235
217,0604,-17,87235
217,0743,-17,87235
217,088,-17,87235
217,1021,-17,87235
217,1159,-17,87235
217,1297,-17,87235
217,1438,-17,87235
217,1578,-17,87235
217,1716,-17,87235
217,1856,-17,87235
217,1998,-17,87235
217,2141,-17,87235
217,2282,-17,87235
217,2422,-17,87235
217,2563,-17,87235
217,2699,-17,87235
217,284,-17,87235
217,2979,-17,87235
217,312,-17,87235
217,3259,-17,87235
217,3396,-17,87235
217,3534,-17,87235
217,3673,-17,87235
217,3813,-17,87235
217,3952,-17,87235
217,409,-17,87235
217,4232,-17,87235
217,4369,-17,87235
217,4507,-17,87235
217,4649,-17,87235
217,4787,-17,87235
217,4924,-17,87235
217,5064,-17,87235
217,5204,-17,87235
217,5343,-17,87235
217,5481,-17,87235
217,5622,-17,87235
217,5762,-17,87235
217,5901,-17,87235
217,6039,-17,87235
217,6178,-17,87235
217,6317,-17,87235
217,6457,-17,87235
217,6596,-17,87235
217,6734,-17,87235
217,6878,-17,87235
217,7017,-17,87235
217,7152,-17,87235
217,7287,-17,87235
217,7427,-17,87235
217,7567,-17,87235
217,7703,-17,87235
217,7846,-17,87235
217,7984,-17,87235
217,8121,-17,87235
217,8262,-17,87235
217,8401,-17,87235
217,854,-17,87235
217,868,-17,87235
217,882,-17,87235
217,8958,-17,87235
217,9097,-17,87235
217,9237,-17,87235
217,9377,-17,87235
217,9515,-17,87235
217,9656,-17,87235
217,9795,-17,87235
217,9933,-17,87235
218,0074,-17,87235
218,0213,-17,87235
218,0352,-17,87235
218,0488,-17,87235
218,0631,-17,87235
218,077,-17,87235
